prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction,recommendation
0,0.0064855701596284,0.9935144298403716,High,Fail,37.0,4,37.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0064886595203677,0.9935113404796324,High,Fail,71.0,3,71.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006495420352628,0.993504579647372,High,Fail,68.0,4,79.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065023277362818,0.993497672263718,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065053558988972,0.9934946441011028,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065184574704381,0.993481542529562,High,Fail,38.0,5,54.5,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065184869961445,0.9934815130038556,High,Fail,71.0,1,82.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065463893464059,0.993453610653594,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065623595077755,0.9934376404922244,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0065670916743623,0.9934329083256376,High,Fail,60.0,1,60.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066015296744571,0.9933984703255428,High,Fail,63.0,3,70.16666666666667,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066262731510417,0.9933737268489584,High,Fail,60.0,3,60.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006628239932934,0.993371760067066,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006650305125196,0.993349694874804,High,Fail,75.0,1,75.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006656030965079,0.993343969034921,High,Fail,2.0,2,36.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066593327825234,0.9933406672174766,High,Fail,65.0,3,65.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066629354959936,0.9933370645040064,High,Fail,25.0,1,59.5,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066739739235985,0.9933260260764016,High,Fail,60.0,2,60.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0066842349460342,0.9933157650539656,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067132896228995,0.9932867103771004,High,Fail,20.0,3,42.5,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067226164043669,0.9932773835956332,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067299515456378,0.9932700484543622,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067356496039108,0.9932643503960892,High,Fail,37.0,2,43.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067462707279532,0.9932537292720468,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067464884028413,0.9932535115971586,High,Fail,70.0,0,74.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067661059352924,0.9932338940647076,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067680797007119,0.993231920299288,High,Fail,47.0,2,61.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067787076624388,0.9932212923375612,High,Fail,65.0,6,68.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006783189872691,0.993216810127309,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067935539541421,0.9932064460458578,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0067961561035625,0.9932038438964376,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0068182427574255,0.9931817572425744,High,Fail,58.0,3,69.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0068279056702395,0.9931720943297604,High,Fail,73.0,1,84.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0068433697766017,0.9931566302233984,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0068567488815673,0.9931432511184326,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0068596267232004,0.9931403732767996,High,Fail,55.0,2,62.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.006906009471384,0.993093990528616,High,Fail,43.0,2,47.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069087760896778,0.993091223910322,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069221697461742,0.9930778302538258,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069399998271664,0.9930600001728336,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069399998271664,0.9930600001728336,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069627893468614,0.9930372106531384,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069754419518774,0.9930245580481224,High,Fail,80.0,6,84.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069763032054535,0.9930236967945464,High,Fail,45.0,3,45.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069880080532781,0.993011991946722,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069898801375882,0.9930101198624118,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0069917511814555,0.9930082488185444,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070021557930164,0.9929978442069836,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070026187612121,0.992997381238788,High,Fail,72.0,2,75.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070112327707545,0.9929887672292456,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070115350361076,0.9929884649638924,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070260477902119,0.992973952209788,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070364514349508,0.9929635485650492,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070475373916215,0.9929524626083784,High,Fail,38.0,2,58.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070594957765847,0.9929405042234152,High,Fail,39.0,4,39.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070656972160661,0.992934302783934,High,Fail,70.0,3,70.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070683487388109,0.992931651261189,High,Fail,82.0,3,82.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00706984790359,0.99293015209641,High,Fail,63.0,3,76.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070732186142279,0.992926781385772,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070770482928464,0.9929229517071536,High,Fail,67.0,3,67.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070895721698517,0.9929104278301482,High,Fail,67.0,3,73.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0070985451679505,0.9929014548320496,High,Fail,53.0,4,53.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0071046040999356,0.9928953959000644,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0071156654810879,0.992884334518912,High,Fail,66.0,0,67.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0071344455252502,0.9928655544747498,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00721499975894,0.99278500024106,High,Fail,82.0,3,82.0,0,1.0,1,Pass,0,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072235000545835,0.9927764999454164,High,Fail,100.0,1,100.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072403758317695,0.9927596241682304,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072557986714739,0.992744201328526,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072719882224423,0.9927280117775577,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072719882224423,0.9927280117775577,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072924133382233,0.9927075866617766,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072966302732126,0.9927033697267872,High,Fail,50.0,1,56.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0072992334888628,0.9927007665111371,High,Fail,80.0,2,86.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073037814337964,0.9926962185662036,High,Fail,82.0,5,84.75,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007304460394164,0.992695539605836,High,Fail,63.0,5,79.6,1,10.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073091210574435,0.9926908789425564,High,Fail,40.0,5,49.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007314421820522,0.992685578179478,High,Fail,53.0,4,55.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073335178274314,0.9926664821725686,High,Fail,65.0,4,81.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073500273284986,0.9926499726715012,High,Fail,64.0,1,73.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073565467153401,0.99264345328466,High,Fail,78.0,4,78.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0073627377486495,0.9926372622513504,High,Fail,75.0,3,86.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00737276212548,0.99262723787452,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074184680445375,0.9925815319554624,High,Fail,50.0,6,76.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074236179928139,0.992576382007186,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074290615497171,0.9925709384502828,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074348834293252,0.9925651165706748,High,Fail,65.0,3,66.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007441993656929,0.992558006343071,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074638916344122,0.9925361083655876,High,Fail,81.0,3,81.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074829730131356,0.9925170269868644,High,Fail,67.0,3,67.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074838105255489,0.9925161894744512,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007484153526304,0.992515846473696,High,Fail,15.0,5,33.25,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0074882230813044,0.9925117769186956,High,Fail,60.0,1,82.14285714285714,1,7.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075191734525207,0.9924808265474792,High,Fail,36.0,3,43.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075219292624111,0.9924780707375888,High,Fail,13.0,2,24.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075280453386372,0.9924719546613628,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075465349478807,0.9924534650521192,High,Fail,78.0,4,85.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007550428327841,0.992449571672159,High,Fail,49.0,1,77.6,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075508324829737,0.9924491675170264,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075743114420584,0.9924256885579416,High,Fail,63.0,3,63.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075762467887821,0.992423753211218,High,Fail,46.0,4,46.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075845666700692,0.9924154333299308,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075900646826456,0.9924099353173544,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0075999723774154,0.9924000276225846,High,Fail,76.0,2,82.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0076092763352723,0.9923907236647276,High,Fail,51.0,1,63.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0076267909438946,0.9923732090561054,High,Fail,75.0,5,79.75,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0076455924952867,0.9923544075047132,High,Fail,75.0,2,83.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0076840740295165,0.9923159259704836,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077071552669118,0.9922928447330882,High,Fail,28.0,3,66.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077294894050535,0.9922705105949464,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077315387922592,0.9922684612077408,High,Fail,47.0,1,70.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077424887784344,0.9922575112215656,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077448656274505,0.9922551343725494,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077751587065577,0.9922248412934422,High,Fail,49.0,3,49.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0077857668327048,0.9922142331672952,High,Fail,59.0,1,86.42857142857143,1,7.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0078127371740231,0.9921872628259768,High,Fail,42.0,2,60.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0078523356480445,0.9921476643519554,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0078588200572608,0.9921411799427392,High,Fail,64.0,5,84.375,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007859029280342,0.992140970719658,High,Fail,65.0,1,78.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0078592347858962,0.9921407652141038,High,Fail,73.0,3,80.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079072415028474,0.9920927584971524,High,Fail,28.0,4,49.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079280393732497,0.9920719606267502,High,Fail,100.0,1,100.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.007953371342284,0.992046628657716,High,Fail,75.0,1,86.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079539314476571,0.9920460685523428,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079719361419207,0.9920280638580792,High,Fail,19.0,2,29.33333333333333,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079745382590175,0.9920254617409824,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079827236969718,0.9920172763030282,High,Fail,35.0,3,50.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0079941201424384,0.9920058798575616,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080211608999524,0.9919788391000476,High,Fail,59.0,3,70.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.008022731531333,0.991977268468667,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080304933534102,0.9919695066465898,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080304933534102,0.9919695066465898,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080434088915549,0.9919565911084453,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080656957873131,0.9919343042126868,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080658047690389,0.991934195230961,High,Fail,62.0,1,80.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0080878615810547,0.9919121384189452,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0081027551841125,0.9918972448158876,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0081118204124387,0.9918881795875611,High,Fail,92.0,3,93.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0081753890367469,0.991824610963253,High,Fail,62.0,3,77.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0082453418807948,0.9917546581192052,High,Fail,0.0,2,0.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00827608262884,0.99172391737116,High,Fail,58.0,1,79.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0082888518423737,0.9917111481576264,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0082973277678443,0.9917026722321556,High,Fail,8.0,3,49.75,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0083153912691388,0.9916846087308612,High,Fail,58.0,3,58.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0083189006072797,0.9916810993927204,High,Fail,46.0,4,46.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0083306958393898,0.9916693041606102,High,Fail,42.0,2,50.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084156921894543,0.9915843078105456,High,Fail,47.0,3,58.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084387018570219,0.991561298142978,High,Fail,80.0,2,80.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084399321529081,0.9915600678470918,High,Fail,17.0,1,68.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084441839136121,0.9915558160863878,High,Fail,18.0,3,42.333333333333336,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084464323513155,0.9915535676486844,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084698071715038,0.991530192828496,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084937034495977,0.9915062965504022,High,Fail,86.0,2,87.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0084955443550403,0.9915044556449596,High,Fail,24.0,3,43.333333333333336,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0085134095127149,0.991486590487285,High,Fail,69.0,1,84.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0085315796359142,0.9914684203640856,High,Fail,76.0,2,83.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0085466170314274,0.9914533829685724,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0085508944327485,0.9914491055672514,High,Fail,74.0,4,74.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0085784144024512,0.9914215855975488,High,Fail,45.0,3,45.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086040604125181,0.9913959395874818,High,Fail,54.0,5,78.25,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086119828237537,0.9913880171762464,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086161841163708,0.9913838158836292,High,Fail,88.0,2,88.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086311767623177,0.9913688232376824,High,Fail,55.0,1,75.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086465688515366,0.9913534311484632,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086524283277029,0.991347571672297,High,Fail,100.0,1,100.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0086788574615659,0.991321142538434,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0087279438553282,0.9912720561446716,High,Fail,0.0,2,40.66666666666666,0,3.0,1,Pass,0,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0087706726162661,0.9912293273837338,High,Fail,72.0,0,72.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.008786363965025,0.9912136360349748,High,Fail,60.0,2,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0087920298731734,0.9912079701268266,High,Fail,63.0,3,67.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0088395134934051,0.9911604865065948,High,Fail,70.0,3,89.8,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
